ID,Name,Term,Phone,Address,Price,Rating,Number of Review,Cuisine
vEMveTHn23hdT2_FhV7ctQ,Las Panteras Negras,breakfast,(917) 261-2568,"2130 2nd Ave, New York, NY 10029",$$,4.5,64,mexican
UQ5gXOihecwqEWW2vfv0BA,Taqueria Restaurante Mi Barrio,breakfast,(718) 972-9669,"3415 14th Ave, Brooklyn, NY 11218",$$,4.5,32,mexican
-_QDW7aaSdw4WejRZgBhiA,Mexico Authentico,breakfast,(718) 369-0849,"396 6th Ave, Brooklyn, NY 11215",$$,4.0,12,mexican
fJXCMGOhaS6rKGjoGldSSQ,Taqueria Tepango,breakfast,(718) 636-8878,"568 Myrtle Ave, Brooklyn, NY 11205",$,4.0,230,mexican
2QOcdiWrd7sFTT8mmOp9IQ,Irma’s Cafe,breakfast,(201) 918-5341,"279 Central Ave, Jersey City, NJ 07306",,4.5,43,mexican
22QsJuEb7zBqy6J8xDe8gw,La Brujeria,breakfast,(201) 267-6760,"590 Grand St, Jersey City, NJ 07304",$$,4.0,94,mexican
GQ6l19gIz0I5H314qRJfVg,Floridian Plaza Diner,breakfast,(718) 377-1895,"2301 Flatbush Ave, Brooklyn, NY 11234",,4.0,6,mexican
C0fgkkl9Pe6ruW2kPQaMNg,The Spot Mix Grill,breakfast,(201) 902-9395,"1711 Summit Ave, Union City, NJ 07087",,4.5,7,mexican
tuP7STBjszTvKcQLeFMnkw,Nina's Great Burrito Bar,breakfast,(212) 724-5151,"522 Columbus Ave, New York, NY 10024",$$,4.0,364,mexican
h6GODCel5DRi6_YmLoJZJA,Zoe's Emilio's Kitchen,breakfast,(732) 204-7311,"77 Center Ave, Atlantic Highlands, NJ 07716",,5.0,4,mexican
qNIONvmOWmazBqh60cV6Yg,Reyes Mexican Deli,breakfast,(718) 893-0039,"998 Longwood Ave, Bronx, NY 10459",,4.5,3,mexican
herb-gOpfjJGeiYWXb2liw,presto fresh mexican,breakfast,,"429 W 125th St, New York, NY 10027",,4.0,25,mexican
xAP5LWPsd9aedbuj8vo8_Q,Pablito's Taqueria,breakfast,(718) 499-4735,"723 5th Ave, Brooklyn, NY 11215",$,4.0,78,mexican
16bXxf22x14xrzvVWbFeHQ,Leon Bakery Mexican Restaurant,breakfast,(212) 489-6677,"695 9th Ave, New York, NY 10036",$,4.0,61,mexican
iVjmB-Ei6s5oljif0VQxvQ,Terrace Coffee Shop,breakfast,(718) 854-1911,"598 19th St, Brooklyn, NY 11218",$,3.0,141,mexican
vpWPgusmUD0cYNKf0uEQIw,Cemitas El Tigre,breakfast,(929) 296-3946,"45-14 48th Ave, Sunnyside, NY 11377",$$,4.5,266,mexican
BeeE3-aYs8QJm64aFaxWFQ,Antojitos Del Patron Mexican Snacks,breakfast,(347) 533-9911,"52 Lincoln Rd, Brooklyn, NY 11225",,4.0,32,mexican
oNYP0AFOSw_oZEHkF_f0kQ,Cemitas Puebla,breakfast,(201) 766-9090,"520 24th St, Union City, NJ 07087",$,4.0,193,mexican
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,breakfast,(646) 688-4180,"128 Greenpoint Ave, Brooklyn, NY 11222",$$$,4.0,505,mexican
p6_79Vx3zVkbU4KFzTebiA,Maya Fusion Cafe,breakfast,(718) 484-4128,"1337 Bushwick Ave, Brooklyn, NY 11207",,4.5,58,mexican
w1TO4XzCVh-wESRRGQiiRw,Martha's Cocina Mexicana,breakfast,(347) 240-5049,"338 Franklin Ave, Brooklyn, NY 11238",,5.0,6,mexican
0YbOD8p7Mm2ZHfNuS4Y7WQ,Sagittarius Deli & Cafe,breakfast,(718) 313-9101,"25-08 37th Ave, Long Island City, NY 11101",,5.0,5,mexican
EYK3uP7q1n1Allav26nImA,Panaderia Mi Mexico Pequeño,breakfast,(718) 437-1031,"4513 5th Ave, Sunset Park, NY 11220",$,4.5,15,mexican
6oH3qLZrBEeSp35ols195g,The Deep End,breakfast,(347) 689-4996,"1080 Wyckoff Ave, Ridgewood, NY 11385",$$,4.5,46,mexican
kMZAO0Sc91FrSz7y1JL0XA,Bread & Butter,breakfast,,"757 3rd Ave, New York, NY 10017",$,2.5,112,mexican
k3iUNUGsl-xpQ_EsOfTadA,Ollin Restaurant,breakfast,(212) 828-3644,"339 E 108th St, New York, NY 10029",$$,4.0,452,mexican
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,breakfast,(718) 777-5648,"32-44 31st St, Astoria, NY 11106",$,4.5,137,mexican
RlkuxJFECg9F4PZ0l6PLNg,My Mexico 2Go,breakfast,(201) 267-0217,"608 Grove St, Jersey City, NJ 07310",,4.5,26,mexican
0MqKMvDvmw6s3mnycYLcog,Josefina's Restaurant,breakfast,(718) 606-9977,"8440 Grand Ave, Elmhurst, NY 11373",$,4.5,33,mexican
DmLmy-enZs9wOWhFJF3p5A,El Barrio Burritos,breakfast,(718) 576-6611,"796 Franklin Ave, Brooklyn, NY 11238",$,3.5,272,mexican
znlol6dCKwjoXpZZwV_ZOg,Nacho Macho Taco,breakfast,(718) 622-8282,"82 5th Ave, Brooklyn, NY 11217",$,4.5,227,mexican
H-EZ1g_3M8oNHctGjnddwQ,Taqueria Viva Mexico Kitchen Cafe,breakfast,(201) 433-3477,"133 Morris St, Jersey City, NJ 07302",$,4.0,370,mexican
zjnnccSIpMdx5fN-MxAr_w,La Superior,breakfast,(718) 388-5988,"295 Berry St, Brooklyn, NY 11211",$$,3.5,628,mexican
Nnuz_Ic0IdWOUbl64r4Hkg,Fonda Park Slope,breakfast,(718) 369-3144,"434 7th Ave, Brooklyn, NY 11215",$$,4.0,889,mexican
CLsuNBmHubivlRGtqbeTKg,Beto’s Restaurant,breakfast,(347) 726-2925,"835 East 152nd St, Ste 3, Bronx, NY 10455",,5.0,1,mexican
ZqDpOO44Lg-jKOrosrxrGg,G's Coffee Shop,breakfast,(212) 942-0679,"634 W 207th St, New York, NY 10034",$,4.5,78,mexican
RUekg91-5EwrKjmFGkIleA,Triple A 1 Restaurant,breakfast,(212) 410-6950,"2061 2nd Ave, New York, NY 10029",$,3.5,63,mexican
6Dyvbe04UjeNTh7YbykZ8w,Papi's Grill,breakfast,(917) 909-0589,"161 7th Ave, Brooklyn, NY 11215",$,4.0,105,mexican
_M5FVY4hkcuU-ASdVZPfRQ,Tacos El Bronco,breakfast,(718) 788-2229,"4324 4th Ave, Brooklyn, NY 11220",$$,4.0,668,mexican
SCQvI5pAJmD-OMm37kkS6Q,DORADO Tacos & Quesadillas,breakfast,(212) 627-0900,"28 E 12th St, New York, NY 10003",$,4.0,706,mexican
nV-LbnEV_2OwXvXRany1sg,Hungry Burrito,breakfast,(718) 885-8080,"811 Seneca Ave, Ridgewood, NY 11385",$$,4.0,80,mexican
giyAQCyzBFSrPv9rOop8vA,El Biscochito,breakfast,(718) 842-1700,"967 E 167th St, Bronx, NY 10459",,5.0,6,mexican
trOfIBnEr_CxZuLRyGj9FQ,Miti Miti,breakfast,(718) 230-3760,"138 5th Ave, Brooklyn, NY 11217",$$,4.0,1463,mexican
U02ibutbgrC3uQzEq4w2ww,Guadalajara De Dia 2,breakfast,(718) 456-3698,"113850000, Ridgewood, NY 11385",$,4.0,100,mexican
dgaNriM1VdI2nGochhHE_g,Casa Enrique,breakfast,(347) 448-6040,"5-48 49th Ave, Long Island City, NY 11101",$$,4.0,1404,mexican
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,breakfast,(929) 263-2110,"1838 7th Ave, New York, NY 10026",$$,4.0,560,mexican
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,breakfast,(212) 957-1700,"605 W 48th St, New York, NY 10019",$$,3.0,1383,mexican
tyDrs4-tO_bv5S7NtcMPqQ,Rosita’s Yah,breakfast,(201) 656-0890,"203 Academy St, Jersey City, NJ 07306",$$,4.5,28,mexican
n7wiN5Ergd_BSzBHVp8-SQ,Los 3 Charros,breakfast,(646) 882-0094,"57 Lenox Ave, New York, NY 10026",,4.5,23,mexican
1NL-Uk5v0PYtLNulhO1YRw,El Rinconcito Mix,breakfast,(347) 442-1383,"774 St Johns Pl, Brooklyn, NY 11216",,4.0,70,mexican
LSMfKvER1s42GV_BV4nELA,Pico Taco,breakfast,(201) 683-5847,"418 Baldwin Ave, Jersey City, NJ 07306",$$,3.5,103,mexican
Wx6lMnEh7dCmX-9PQF1Ifw,Toloache 50,breakfast,(212) 581-1818,"251 West 50th St, New York, NY 10012",$$$,4.0,2168,mexican
dMkkuQLM4Kqz-v-mWnnNjg,Tortas Morelos,breakfast,(718) 333-5222,"271 Bay Ridge Ave, Brooklyn, NY 11220",,4.0,40,mexican
oLp2RDF7UgS_mjnikme5Gg,Torta Truck,breakfast,(201) 484-9046,"31st St & Bergenline Ave, Union City, NJ 07087",,4.5,30,mexican
7_t9wAHVmPIBgchCDSuAVg,Pico,breakfast,(718) 945-3474,"419 Beach 129th St, Rockaway, NY 11694",$$,4.5,373,mexican
c921DfWPCxG5qJ687TU6Xw,Burrito Republic,breakfast,(929) 337-6446,"59-15 71st Ave, Ridgewood, NY 11385",$$,4.5,134,mexican
DNe4uZuvsoEdvRXhyC6dew,La Fiesta,breakfast,(212) 281-2886,"3789 Broadway, New York, NY 10032",$,3.5,102,mexican
BbMUXd69i0tlWS2aoppwaQ,El Camion,breakfast,(212) 533-5436,"194 Ave A, New York, NY 10009",$$,4.0,750,mexican
0aQke5yyTjdfzj3onxPJkA,Citrico Cafe,breakfast,(718) 255-1705,"35-15 34th Ave, New York, NY 11106",,4.0,56,mexican
6E1FMOKa4NvVEIo3ftT7bA,Cortadito Cuban Cuisine,breakfast,(212) 614-3080,"210 E 3rd St, New York, NY 10009",$$,3.0,923,mexican
sSoXtUwSGBKrZJhDmjo32A,SOBREMESA,breakfast,(917) 832-6131,"43-56 12th St, Long Island City, NY 11101",,4.5,21,mexican
5AsVCBQoJeTomvaw-_IaUQ,La Taqueria,breakfast,,"572 Grand St, New York, NY 11211",,4.0,48,mexican
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,breakfast,(718) 777-1655,"4220 30th Ave, Astoria, NY 11103",$$,4.0,409,mexican
FXgSgiLg6xgOO8zrG51mzg,Claro,breakfast,(347) 721-3126,"284 3rd Ave, Brooklyn, NY 11215",$$,4.0,294,mexican
Chavs0871Qw6y2jfnpO5cg,Rebecca's Cafe,breakfast,(914) 740-4403,"673 Main St, New Rochelle, NY 10801",,4.5,18,mexican
y_0aIeNNhlgSz0gUUD9JZg,La Charrita,breakfast,(347) 270-1500,"416 Willis Ave, West Bronx, NY 10454",$,4.5,8,mexican
MxrjY6myVl8vK0YvCT4r4g,Las Delicias Mexicanas,breakfast,(212) 828-3659,"2109 3rd Ave, New York, NY 10029",$$,4.0,86,mexican
