ID,Name,Term,Phone,Address,Price,Rating,Number of Review,Cuisine
wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,breakfast,(917) 262-0031,"223 Front St, New York, NY 10038",$,4.5,206,indian
Ys9iYSjuFDpZj7B1X07v5g,Liberty Bagels Midtown,breakfast,(212) 279-1124,"260 W 35th St, New York, NY 10001",$,4.5,1056,indian
XtekEeSDcP3rXKifbtuI1w,Daily Provisions,breakfast,,"385 9th Ave, New York, NY 10001",,4.5,33,indian
98URsYAwTfXRPP5e1ONPug,Maya Congee Cafe,breakfast,(929) 367-8867,"563 Gates Ave, Brooklyn, NY 11221",$$,4.5,128,indian
8F81LrdFm6P5kkFpsw0n0w,Sweet Chick,breakfast,(646) 657-0233,"178 Ludlow St, New York, NY 10002",$$,4.0,1840,indian
mv8dMMzzrzalso3sYCP_QA,CAFÉ LULUc,breakfast,(718) 625-3815,"214 Smith St, Brooklyn, NY 11201",$$,4.0,1576,indian
KDGGpWef9LkYk79oVCiqfg,"Ciao, Gloria",breakfast,(716) 666-2426,"550 Vanderbilt Ave, Brooklyn, NY 11238",$$,4.5,91,indian
MGd6HFEq1ALD58XWNviSXw,Time Out Market New York,breakfast,(917) 810-4855,"55 Water St, Brooklyn, NY 11201",$$,4.0,406,indian
9-vKFnUby_6-pR6UJxjzMw,Sun Hing Lung Co,breakfast,(212) 962-7032,"58 Henry St, New York, NY 10002",$,4.5,208,indian
6q6WWGaO75PQkpWOQ2zzHQ,Parisi Bakery,breakfast,(212) 226-6378,"198 Mott St, New York, NY 10012",$$,4.5,447,indian
opA6T-cCCdBmixRs_3Q3Lw,Calyer,breakfast,(718) 576-3086,"519 Myrtle Ave, Brooklyn, NY 11205",,5.0,43,indian
uQ4HZzNarBBNcTKZSIY-vA,Black Fox Coffee,breakfast,(917) 742-0133,"70 Pine St, New York, NY 10005",$$,4.0,246,indian
OQbccovdHgjenH-sJIbFPw,Clover Hill,breakfast,(347) 457-6850,"20 Columbia Pl, Brooklyn, NY 11201",,4.5,26,indian
WKDdD8Z17-P1XhkyJtDEFA,Johny's Luncheonette,breakfast,(212) 243-6230,"124 W 25th St, New York, NY 10001",$$,4.5,1127,indian
1TjhL68uTF473c3E-cuLiw,La Bonbonniere,breakfast,(212) 741-9266,"28 8th Ave, New York, NY 10014",$$,4.0,412,indian
mpPZhqTzk2_Pz35gBQnbCw,Santa Fe BK,breakfast,(347) 763-0279,"178 N 8th St, Brooklyn, NY 11211",,5.0,47,indian
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,breakfast,(212) 966-8269,"85 Eldridge St Lower E, New York, NY 10002",$,4.5,146,indian
KakiWGOfm_h5rEqOyKD7zQ,Dominique Ansel Workshop,breakfast,(212) 901-1015,"17 E 27th St, New York, NY 10016",$$,4.5,134,indian
CYf9FmRmjYa2MAnAv1Z4Cw,Blue Spoon Coffee,breakfast,(212) 809-8880,"90 William St, New York, NY 10038",$,4.0,208,indian
mU23NlQfn1R9OhA6WMe_xg,Breads Bakery,breakfast,(212) 633-2253,"18 E 16th St, New York, NY 10003",$,4.5,1139,indian
sVkwEFET38Myz3dM1uZpiw,Reunion,breakfast,(718) 599-3670,"544 Union Ave, Brooklyn, NY 11211",$$,4.5,572,indian
xGkjOhRnsIQz_maA6tfhbA,Winner,breakfast,,"367 7th Ave, Brooklyn, NY 11215",,4.5,128,indian
MejD0KdN4LLbzwpHjBAL0Q,Crispy Heaven Bakery,breakfast,,"38 Grand St, New York, NY 10013",,5.0,50,indian
myOSJHEZFUrfAsPiie9BCw,Maman,breakfast,,"154 Court St, Brooklyn, NY 11201",$$,4.0,29,indian
J-jHnvA_D99YqaJAW6IM9w,Le French Tart Deli,breakfast,(929) 337-7888,"44 Henry St, Brooklyn, NY 11201",,4.5,19,indian
moaPtBNbQ5VNu2Z0ilCVGQ,Walter's,breakfast,(718) 488-7800,"166 DeKalb Ave, Brooklyn, NY 11217",$$,4.0,600,indian
q1uIqB8PvyCCX8TajaRYBg,Little Owl,breakfast,(212) 741-4695,"90 Bedford St, New York, NY 10014",$$,4.0,1401,indian
DA1hijID0q6D6Ouch17v7w,Peck's,breakfast,(347) 689-4969,"455A Myrtle Ave, New York, NY 11205",$$,4.0,166,indian
prQUP_jDq72ll8jf__TK_w,Black Cat LES,breakfast,(646) 918-7711,"172 Rivington St, New York, NY 10002",$,4.0,327,indian
0rQz8mkleT62eUkiAVs4UA,Russ & Daughters Cafe,breakfast,(212) 475-4881,"127 Orchard St, New York, NY 10002",$$,4.0,1096,indian
tkmIXzaA-pLBWeH_sQDsqQ,Jasleen Deli,breakfast,,"383 Nostrand Ave, Bedford-Stuyvesant, NY 11216",,4.5,5,indian
HKJX7xi92rFCXwAdgF74qA,Le Pain Quotidien,breakfast,(212) 671-1620,"85 Broad St, New York, NY 10004",$$,3.5,150,indian
Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,breakfast,,"183 W 10th St, New York, NY 10014",,4.5,25,indian
2P-nqWuFUARtzjde8NzQVg,John's Coffee Donut Shop,breakfast,(718) 638-0412,"481 Myrtle Ave, Brooklyn, NY 11205",$,4.0,82,indian
s_YuHngBngWwzpcKNIM71A,Pi Bakerie,breakfast,(212) 226-2701,"512 Broome St, New York, NY 10013",$$,4.5,318,indian
IJmnnNx5RlvcckyTt3yjLQ,LĒNA Coffee Bar,breakfast,(212) 979-2315,"1 W 8th St, Ste B, New York, NY 10011",$,4.0,120,indian
XEdGYktN7VVuyjkN5ukr4A,Bright Side,breakfast,(929) 276-3577,"184 Kent Ave, Brooklyn, NY 11249",,4.0,34,indian
CDywb3LHVYZlQL2-woTiJA,Hole In The Wall,breakfast,(646) 726-4277,"37 W 24th St, New York, NY 10010",$$,4.0,254,indian
29vdYkOQUJ8641RvABAUWA,Lindens,breakfast,(212) 390-8484,"2 Renwick St, New York, NY 10013",,5.0,59,indian
63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,breakfast,(646) 649-2389,"293 3rd Ave, New York, NY 10010",$$,4.0,652,indian
Vf2aEBNegL6VfJ01ieP6qg,Iris Cafe,breakfast,(718) 924-2206,"125 Bridge Park Drive, Brooklyn, NY 11201",$$,4.0,394,indian
_V9qSj1W3xIwtCLCpLcA5A,Bagel Pub,breakfast,,"350 7th Ave, New York, NY 10001",,4.5,23,indian
GyOMZgEV1mv0AI4FqWT8sQ,Agi's Counter,breakfast,(718) 822-7833,"818 Franklin Ave, Brooklyn, NY 11225",,4.5,41,indian
CBmrwh7jHn88M4v8Q9Qyyg,White Noise Coffee Co,breakfast,(718) 858-0258,"57 Smith St, Brooklyn, NY 11201",$$,4.0,128,indian
IiLLntICUim7YREkIBU7lA,Outro,breakfast,(212) 994-6771,"816 Broadway, New York, NY 10003",$$,4.0,378,indian
w4cFJhUpjGXqqWBd3BbY4w,Freemans,breakfast,(212) 420-0012,"Freeman Alley, New York, NY 10002",$$,4.0,2176,indian
NGfltxqJQ4x9w7L0x2VDFw,Baba Cool,breakfast,(929) 295-8424,"47 Withers St, Brooklyn, NY 11211",$$,4.5,42,indian
yMXFhiY9cfHKMfIsapyj-A,Wafels & Dinges,breakfast,(212) 564-2947,"102 W 35th St, New York, NY 10001",$$,4.0,101,indian
ihplCj2HKWR7z-bBKf8Nzw,POST,breakfast,(917) 261-2613,"217 E 3rd St, New York, NY 10009",$$,4.5,302,indian
ga6sRtE0l85iftw_5-W84Q,Dominique Ansel Bakery,breakfast,(212) 219-2773,"189 Spring St, New York, NY 10012",$$,4.0,5179,indian
gC7QKqUe2wrxUTxL11ab1A,Gertie,breakfast,(718) 636-0902,"357 Grand St, Brooklyn, NY 11211",$$,4.0,122,indian
gHdejB1Mx2P5UjAgZ6BT2w,Cheeky Sandwiches,breakfast,(646) 504-8132,"35 Orchard St, New York, NY 10002",$,4.5,1322,indian
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,breakfast,(212) 217-2210,"9 9th Ave, New York, NY 10014",$$$,4.0,683,indian
l2u-IHL-rNz0uvn6-UC-Rw,Diner,breakfast,(718) 486-3077,"85 Broadway, Brooklyn, NY 11249",$$,4.0,785,indian
-mEDJYgrnRSitBRv9u6LMw,The Hugh,breakfast,,"601 Lexington Ave, New York, NY 10022",$$,4.5,26,indian
U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,breakfast,(212) 302-2000,"1515 Broadway, New York, NY 10036",$$,4.0,5296,indian
1Q3oaJahyGRogDWgpo7PIw,Five Leaves,breakfast,(718) 383-5345,"18 Bedford Ave, Brooklyn, NY 11222",$$,4.0,1686,indian
XBWO26QblInZGftnSDD94A,Maman,breakfast,(646) 882-8682,"211 W Broadway, New York, NY 10013",$$,4.0,331,indian
MYYWU9rEIRZw43lACKXzTQ,Yours Truly,breakfast,(917) 388-2641,"8 Spring St, New York, NY 10012",$$,4.0,101,indian
GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,breakfast,(212) 791-5550,"25 Murray St, New York, NY 10007",$$,4.0,987,indian
5WdsgeCz2WwN57B-eYZi7w,The Grey Dog,breakfast,(212) 966-1060,"49 Carmine St, New York, NY 10014",$$,4.0,403,indian
EJHYYM09cnEfQmFBVZi3rg,Cafe d’Avignon - Dekalb Market Hall,breakfast,(929) 378-4848,"445 Albee Square W, Brooklyn, NY 11201",$$,4.0,79,indian
QDRR34aCeeEhrL98gG6Obw,Mike's Coffee Shop,breakfast,(718) 857-1462,"328 Dekalb Ave, Brooklyn, NY 11205",$,4.0,209,indian
yBBKdMVbGjSPAgxhDT8zMg,Early,breakfast,(718) 383-6963,"967 Manhattan Ave, Brooklyn, NY 11222",$,4.5,115,indian
RDxA8WL7wdHiM5YimUQ_XQ,Now or Never Coffee,breakfast,(347) 556-8312,"30 Grand St, New York, NY 10013",,4.5,66,indian
rVJ57CwEcucZg1k_y8u3Rg,Patisserie Fouet,breakfast,(212) 620-0622,"15 E 13th St, New York, NY 10003",$$,4.5,361,indian
jAaVnUKLITkuhzwXIe0vLQ,Cafe Mogador,breakfast,(718) 486-9222,"133 Wythe Ave, Brooklyn, NY 11211",$$,4.5,1336,indian
blX8Y6O0J4p6fXVcTRmANg,The Elk,breakfast,(212) 933-4780,"128 Charles St, New York, NY 10014",$$,4.0,171,indian
PwrYnl3j3YCGzILX_5UHpw,Davelle,breakfast,(646) 988-1973,"102 Suffolk St, New York, NY 10002",$$,4.0,302,indian
fb7u7SAvscRrCU7hLMjlEw,Frenchette Bakery,breakfast,(212) 227-1787,"220 Church St, New York, NY 10013",,4.5,47,indian
qY1o1MhoRyN84RRhUJtvpQ,Her Name Is Han,breakfast,(212) 779-9990,"17 E 31st St, New York, NY 10016",$$,4.5,1603,indian
nkssBtuLaKgxeLfNJjnSeQ,Bread Story New York,breakfast,(347) 633-3780,"264 1st Ave, New York, NY 10009",,4.5,60,indian
ATQDTQu3SsCetuG-byzOFg,Cafe Gitane,breakfast,(929) 387-8229,"70 Hudson Ave, Brooklyn, NY 11201",,4.0,28,indian
Xn_UheApVz6K9heX4vY8PA,Terms of Endearment,breakfast,(347) 763-1420,"135 Metropolitan Ave, Brooklyn, NY 11249",$$,4.5,84,indian
K2k8PWU-vYqcs0cgqkrx9Q,THE WELL Kitchen & Table,breakfast,(646) 560-8088,"2 East 15th St, New York, NY 10003",,4.0,46,indian
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,breakfast,(212) 925-5755,"219 Mulberry St, New York, NY 10012",$$,4.0,1500,indian
6lPHzaw90C5rF1UTdy4dFA,Eira Mercearia ,breakfast,(862) 438-3378,"24 Mercer St, Jersey City, NJ 07302",$$,5.0,31,indian
u0bYCPlbJ85_lDjnZQ_e3w,Kaigo Coffee Room,breakfast,(646) 504-5353,"120C Lafayette St, New York, NY 10013",$$,4.5,178,indian
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,breakfast,(212) 971-9400,"132 W 31st St, New York, NY 10001",$$,4.0,2726,indian
j9TdOBSQ1LRw8v3hW5fObQ,Pies-n-Thighs,breakfast,(347) 529-6090,"166 S 4th St, Brooklyn, NY 11211",$$,4.0,3106,indian
JAL8di-znskAHDTrLIdhfg,For All Things Good,breakfast,,"343 Franklin Ave, Brooklyn, NY 11238",$$,4.5,41,indian
56qlj1cYlqNzmG0xllGg-w,Westville Dumbo,breakfast,(718) 618-5699,"81 Washington St, Brooklyn, NY 11201",$$,4.0,374,indian
dbxrlDoBwR6br4htUy8YpA,Marian's,breakfast,(917) 261-5814,"24 Greenwich Ave, New York, NY 10011",,4.5,34,indian
Vp73cDdHIRutwalNhjbksA,Daily Provisions,breakfast,(646) 747-8612,"375 Amsterdam Ave, New York, NY 10024",,4.0,156,indian
5lgfiiwo7KhcNdKsk8J4lA,Amano Café,breakfast,(585) 888-3232,"172 W 4th St, New York, NY 10014",,4.5,55,indian
bG68AUaOLsxqWKZ1iN-Ikg,Bridge Coffee Shop,breakfast,(718) 797-0825,"73 Bridge St, New York, NY 11201",$,4.5,29,indian
DxeD4Jw3gsImI-olCOB0bA,Little Canal,breakfast,(917) 472-7479,"26 Canal St, New York, NY 10002",$,4.0,142,indian
ziIb68Res3eMw7fz83yFxw,Two Hands,breakfast,,"262 Kent Ave, Brooklyn, NY 11249",$$,3.5,42,indian
_03n3VP-tujID_SJbeEDeA,Two Hands,breakfast,,"74 Bleecker St, New York, NY 10012",,4.0,59,indian
3t4VJC1vyUGk0aaem3b5ng,Ceremonia Bakeshop,breakfast,(347) 384-2212,"743 Driggs Ave, Brooklyn, NY 11211",,5.0,134,indian
MBV4Pwo0Ooxo4rglQc2rXQ,Effin Egg,breakfast,(646) 596-8879,"38 E 23rd St, New York, NY 10010",,4.0,5,indian
KEyhIMAUpj7cceOvG9C1sA,Kabisera,breakfast,(929) 207-3729,"151 Allen St, Store South, New York, NY 10002",$$,4.5,148,indian
xxiV3-0t_gO1Ojo3xo73TQ,Vineapple Cafe,breakfast,(347) 799-1035,"71 Pineapple St, Brooklyn, NY 11201",$$,4.5,115,indian
sR60I9PI_63noBQcGoIrbw,Pause Cafe,breakfast,(212) 677-5415,"3 Clinton St, New York, NY 10002",$,4.5,494,indian
4KHjnRNvrkKHchEznhlnSA,Sweet Chick,breakfast,(347) 725-4793,"164 Bedford Ave, Brooklyn, NY 11211",$$,4.0,2190,indian
VLC2DROxvGX-ka_aBmJN9w,Social House Cafe,breakfast,(929) 295-0397,"60 Broadway, Brooklyn, NY 11249",,5.0,21,indian
6jsGtz0vwEGZ44urQKQkeQ,Shopsin's,breakfast,,"88 Essex St, Essex St Market, New York, NY 10002",$$,4.0,731,indian
ZleAHXcA-sngfXGOOJ3C6g,Evi's Backerei,breakfast,,"635 Bergen St, Brooklyn, NY 11238",,4.0,17,indian
biapLGctTtB9MDl2UW8bXQ,Eagle Trading,breakfast,(718) 576-3217,"258 Franklin St, Brooklyn, NY 11222",$,4.5,154,indian
R8V6kbUtyfPAwNNu46vMvg,Tonii’s Fresh Rice Noodle,breakfast,(646) 250-0696,"83 Bayard St, New York, NY 10013",$,4.5,250,indian
s-Fg5eHqv4VCAn2ANkHiZA,Leo's Bagels,breakfast,(212) 785-4700,"3 Hanover Sq, New York, NY 10005",$,3.5,1067,indian
zUv1BNm_a9-3DkxrCG3tng,Friedmans,breakfast,(212) 268-1100,"450 10th Ave, New York, NY 10018",$$,4.0,768,indian
6uPzZapAHWEalyJdkjBqKw,Blank Slate Coffee + Kitchen Midtown,breakfast,(917) 970-1188,"941 2nd Ave, New York, NY 10022",$$,4.5,176,indian
up9NvpouAUhj_L0yBoxtng,Pi Bakerie,breakfast,(917) 991-6424,"35 Cedar St, New York, NY 10005",,4.5,26,indian
ui4Hhq2duXIZLuzev9531g,Otway,breakfast,(917) 909-1889,"930 Fulton St, Brooklyn, NY 11238",$$$,4.0,103,indian
4taegd-dJm0xGJOmqG5DtQ,Cafe Alula,breakfast,(718) 316-6161,"252 Franklin St, Brooklyn, NY 11222",,4.5,77,indian
NG-KlDcSjBk3pfdzjXmMVw,Devoción,breakfast,(718) 285-6180,"276 Livingston St, Brooklyn, NY 11201",$,4.0,145,indian
DW5SL9RM-kJnmRyYo4oEqg,Ruby's - Murray Hill,breakfast,(212) 300-4245,"442 3rd Ave, New York, NY 10016",$$,4.0,654,indian
_NS1hEZ0LPwaTG4R6jxgnw,Cafe Sabarsky,breakfast,(212) 288-0665,"1048 5th Ave, New York, NY 10028",$$,4.0,556,indian
KEvp0OHhSrzJ0Ri1PcjqpA,Harlem Breakfast Club,breakfast,(646) 930-2006,"2167 Adam Clayton Powell Jr Blvd, New York, NY 10027",,4.5,4,indian
NJay-xUEFsvWzdeohs9EEA,The Coppola Cafe,breakfast,(917) 639-3970,"171 West 4th St, New York, NY 10014",$,4.5,66,indian
wouDDTacUIBaRp8YGCFTsA,Colonie,breakfast,(718) 855-7500,"127 Atlantic Ave, Brooklyn, NY 11201",$$$,4.0,643,indian
uL709qg0IGe4KsNZk_AjxQ,Lion's Milk,breakfast,(718) 599-0099,"104 Roebling St, Brooklyn, NY 11211",$,4.5,155,indian
1C6MNYtYnmn_dtCEZP34ZQ,Zaruma Gold Coffee,breakfast,(551) 232-1714,"66 Front St, Brooklyn, NY 11201",,5.0,5,indian
8IcowtkuaPf3ZoXIGiNvqg,Blue Bottle Coffee,breakfast,(510) 653-3394,"150 Greenwich St, New York, NY 10007",$$,4.5,141,indian
wguf7JbO1Nu9oN_ywXTCCA,Sip and Co,breakfast,(917) 388-3757,"41 W 58th St, New York, NY 10019",,4.5,82,indian
FZYmp5c1VtWNfe635G_wsQ,Taste of Heaven,breakfast,(718) 576-3146,"251 Jackson St, Brooklyn, NY 11211",$$,5.0,211,indian
ALChdXIVE0712hrwMgPPCA,Pueblo Querido,breakfast,,"195 Greenpoint Ave, Brooklyn, NY 11222",$,5.0,80,indian
jewdjZyGcAXIepOeTBae6g,Cafe Panino Mucho Giusto,breakfast,(212) 229-2799,"551 Hudson St, New York, NY 10014",$$,4.5,123,indian
SB4crLLqZy4RdoA3e7yDNA,Dawn's ‘Til Dusk,breakfast,(212) 675-4996,"33 Main St, Brooklyn, NY 11201",,4.5,6,indian
hKdvsbuQRtjajWYwjaoOQw,Tavern on the Green,breakfast,(212) 877-8684,"67 Central Park W, New York, NY 10023",$$$,3.5,1781,indian
