ID,Name,Term,Phone,Address,Price,Rating,Number of Review,Cuisine
5QMCREABTGv5WQFxlI05tg,Diem Eatery,lunch,(917) 909-1037,"79 Atlantic Ave, Brooklyn, NY 11201",,5.0,28,american
pYjMy5ixIeeG1YLEt4bGDg,Win Son Bakery,lunch,(917) 909-1725,"164 Graham Ave, Brooklyn, NY 11206",$$,4.0,265,american
,,lunch,,,,,,american
U2EvUcS9KtXDv_Yw3cugiw,Chez Ma Tante,lunch,(718) 389-3606,"90 Calyer St, Brooklyn, NY 11222",$$,4.5,245,american
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,lunch,(212) 791-1817,"1 Doyers St, New York, NY 10013",$$,4.0,1763,american
xxiV3-0t_gO1Ojo3xo73TQ,Vineapple Cafe,lunch,(347) 799-1035,"71 Pineapple St, Brooklyn, NY 11201",$$,4.5,115,american
33aXjbj8dFwwyoeZonhN2Q,Rosalu Diner,lunch,(347) 725-4423,"274 Hall St, Brooklyn, NY 11205",,4.0,35,american
owYYuyLvlsdjLz68c3SSfg,Taboonette,lunch,(212) 510-7881,"30 E 13th St, New York, NY 10003",$$,4.5,958,american
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,lunch,(718) 388-3038,"963 Grand St, Brooklyn, NY 11211",$,4.5,92,american
fuSjpC1qw3fLih5SYUoOvg,Jack's Wife Freda,lunch,(718) 355-8280,"258 Wythe Ave, New York, NY 11249",,4.0,31,american
t4M1VX4n34eEgUWMJ7cgKw,Daily Provisions,lunch,(212) 488-1505,"103 E 19th St, New York, NY 10003",$$,4.5,523,american
JrVz85x20SmqGiCjtzFBjg,Yardbird,lunch,,"Smith Street & Pacific Street, Brooklyn, NY 11201",$$,4.0,16,american
L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,lunch,(212) 925-7355,"85 Orchard St, New York, NY 10002",$$,4.0,924,american
D0EV-xXaUUi35raZ_hWg-w,Momofuku Ssam Bar,lunch,(212) 500-0831,"89 South St, Pier 17, New York, NY 10038",$$$,4.0,93,american
XSwagBljEsxG2i1rq4GEAQ,Almondine Bakery,lunch,(718) 797-5026,"85 Water St, Brooklyn, NY 11201",$$,4.0,392,american
KDGGpWef9LkYk79oVCiqfg,"Ciao, Gloria",lunch,(716) 666-2426,"550 Vanderbilt Ave, Brooklyn, NY 11238",$$,4.5,91,american
moaPtBNbQ5VNu2Z0ilCVGQ,Walter's,lunch,(718) 488-7800,"166 DeKalb Ave, Brooklyn, NY 11217",$$,4.0,600,american
VIg6EKndVDPtGNbeth41Rg,Rolo's,lunch,(718) 417-6567,"853 Onderdonk Ave, Ridgewood, NY 11385",,4.5,115,american
-vfftvs-9Vq_fMv3qAcaTw,Sippy Cafe,lunch,,"200 Franklin St, Brooklyn, NY 11222",,5.0,27,american
xQ445GaWVN5Aa3sFX9OoIg,Buvette,lunch,(212) 255-3590,"42 Grove St, New York, NY 10014",$$,4.0,2018,american
xQag1K9NezcXdXXn2AZcqA,KJUN,lunch,(347) 675-8026,"154 E 39th St, New York, NY 10016",,4.5,43,american
XPbcjRWxumT4ZQr-7uqOAw,Los Tacos No.1,lunch,,"340 Lafayette St, New York, NY 10012",,4.5,52,american
mPHPVJ2-8mOR-lFHafrc6w,Evelina,lunch,(929) 298-0209,"211 Dekalb Ave, Brooklyn, NY 11205",$$$,4.5,291,american
JAL8di-znskAHDTrLIdhfg,For All Things Good,lunch,,"343 Franklin Ave, Brooklyn, NY 11238",$$,4.5,41,american
q2Vq56jenOx8cXD2fCupYg,Leitao,lunch,(212) 810-9944,"547 Hudson St, New York, NY 10014",,5.0,77,american
vijwGDNrPBJHEG7_DsjZNw,Usagi NY,lunch,(718) 801-8037,"163 Plymouth St, Dumbo, NY 11201",$$,4.5,79,american
QDApjjZAPxFvvbll86NMTA,Hak Box,lunch,(646) 590-0535,"88 E Broadway, Unit 106, Located Outside on Forsyth Street, New York, NY 10002",$,4.5,99,american
qEe7nIhPfEL6L0-VYhWRrA,Raku,lunch,(212) 989-4797,"48 Macdougal St, New York, NY 10012",$$,4.5,738,american
wouDDTacUIBaRp8YGCFTsA,Colonie,lunch,(718) 855-7500,"127 Atlantic Ave, Brooklyn, NY 11201",$$$,4.0,643,american
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,lunch,(212) 228-1324,"342 E 6th St, New York, NY 10003",$$,4.5,1396,american
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,lunch,,"136 Church St, New York, NY 10007",$$,4.5,336,american
6G0urbBDz_CnYnGXApgUcw,Boutros,lunch,(718) 403-0055,"185 Atlantic Ave, Brooklyn, NY 11201",$$$,4.5,179,american
Zabkjf2HIT-ZAPmgMF3Lvw,Jack's Wife Freda,lunch,(646) 454-9045,"116 8th Ave, New York, NY 10011",$$,4.0,288,american
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,lunch,(917) 472-7168,"370 Lexington Ave, New York, NY 10017",$,4.5,93,american
BglFB3mkuo_PVtxdok4v3A,Vinegar Hill House,lunch,(718) 522-1018,"72 Hudson Ave, Brooklyn, NY 11201",$$$,3.5,695,american
K2k8PWU-vYqcs0cgqkrx9Q,THE WELL Kitchen & Table,lunch,(646) 560-8088,"2 East 15th St, New York, NY 10003",,4.0,46,american
qY1o1MhoRyN84RRhUJtvpQ,Her Name Is Han,lunch,(212) 779-9990,"17 E 31st St, New York, NY 10016",$$,4.5,1603,american
dwNmZYx74kAjTsk1hTVtjw,Maman,lunch,(646) 863-2146,"114 W 41st St, New York, NY 10036",,4.5,45,american
Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,lunch,,"183 W 10th St, New York, NY 10014",,4.5,25,american
98URsYAwTfXRPP5e1ONPug,Maya Congee Cafe,lunch,(929) 367-8867,"563 Gates Ave, Brooklyn, NY 11221",$$,4.5,128,american
YSflX6shqcP3zYno0Zz75Q,While We Were Young,lunch,(917) 675-6272,"183 W 10th St, New York, NY 10014",$$,4.0,419,american
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,lunch,(212) 925-5755,"219 Mulberry St, New York, NY 10012",$$,4.0,1500,american
MTP9i2rqkZf1Tn8-ARTPNA,Guevara's,lunch,,"39 Clifton Pl, Brooklyn, NY 11238",$$,4.5,118,american
XtekEeSDcP3rXKifbtuI1w,Daily Provisions,lunch,,"385 9th Ave, New York, NY 10001",,4.5,33,american
-mEDJYgrnRSitBRv9u6LMw,The Hugh,lunch,,"601 Lexington Ave, New York, NY 10022",$$,4.5,26,american
CZ-9Y8N-07g9QfBMfjHtrA,Everytable,lunch,(315) 512-4356,"229 Avenue B, New York, NY 10009",,4.5,5,american
rrL05CECQO4sQXCc5BF90g,Mercado Little Spain,lunch,(646) 495-1242,"10 Hudson Yards, New York, NY 10001",$$,3.5,478,american
WJS06XxRdc6DD1s4LWE9HA,Fish Cheeks,lunch,(212) 677-2223,"55 Bond St, New York, NY 10012",$$,4.5,1127,american
NGfltxqJQ4x9w7L0x2VDFw,Baba Cool,lunch,(929) 295-8424,"47 Withers St, Brooklyn, NY 11211",$$,4.5,42,american
1KoKR9fug8VXZr5tqqtimQ,Rim Nam Thai,lunch,(929) 298-0337,"52 Jay St, Brooklyn, NY 11201",,4.5,19,american
jnEv25Y2DosTq2sNnvmC9g,Los Tacos No.1,lunch,,"75 9th Ave, Chelsea Market, New York, NY 10011",$$,4.5,3533,american
Ll9BIQhilhmpBaiKcRC6bg,Daily Provisions,lunch,,"29 Bedford St, New York, NY 10014",,4.5,21,american
qVBvZIgDcwSFsENWD1nWKQ,3 Times,lunch,(646) 895-9297,"38 Water St, New York, NY 10004",$$,4.0,75,american
KEyhIMAUpj7cceOvG9C1sA,Kabisera,lunch,(929) 207-3729,"151 Allen St, Store South, New York, NY 10002",$$,4.5,148,american
mlm40NxsVJUPnh3LTayaaw,Kimika,lunch,(212) 256-9280,"40 Kenmare St, New York, NY 10012",$$$,4.0,299,american
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,lunch,(347) 788-0682,"110 E 7th St, New York, NY 10009",$$,4.0,385,american
s5N-w7EPY3DA68id5qycyA,Zaytinya - New York,lunch,(332) 249-8160,"1185 Broadway, New York, NY 10001",,4.5,48,american
xTnivXEdEtXrnhp-z4JGvg,La Parisienne,lunch,(646) 756-4911,"9 Maiden Ln, New York, NY 10038",$$,4.5,747,american
1xJV03v3g3oP3G5oDlWuoQ,Di An Di,lunch,(718) 576-3914,"68 Greenpoint Ave, Ground Fl, Brooklyn, NY 11222",$$,4.0,289,american
R8V6kbUtyfPAwNNu46vMvg,Tonii’s Fresh Rice Noodle,lunch,(646) 250-0696,"83 Bayard St, New York, NY 10013",$,4.5,250,american
VpEy7E9fij06n7BRrzvEaw,Le Crocodile,lunch,(718) 460-8004,"80 Wythe Ave, Brooklyn, NY 11249",,4.5,174,american
CicbZtEYbmJCGEpo8Y7Iwg,Boxed To-Go,lunch,(646) 596-8180,"15 St Marks Pl, New York, NY 10003",,4.5,25,american
pUQQkYv4NkfRA_e2JRO27w,Kimbap Lab,lunch,,"75 9th Ave, Fl 1, Pearl River Mart, New York, NY 10011",,5.0,26,american
ui4Hhq2duXIZLuzev9531g,Otway,lunch,(917) 909-1889,"930 Fulton St, Brooklyn, NY 11238",$$$,4.0,103,american
6ur9R2Fmr-7qXlNnyoclEg,Blume/Hütte,lunch,(646) 981-0764,"1652 2nd Ave, New York, NY 10028",$$$,4.0,50,american
Felr31BySdIEOFl-U6AAUg,Clinton St. Baking Company,lunch,(917) 810-4855,"55 Water St, Time Out Market, Brooklyn, NY 11201",$$,3.5,90,american
U6l20gH8YuOJMO8vF6_Ufw,Jajaja Mexicana,lunch,(917) 722-8419,"450 W 33rd St, Whole Foods, New York, NY 10001",,4.5,44,american
gDCK63W5_8-tdCCWr92rbw,Shan,lunch,(347) 294-4660,"191 Smith St, Brooklyn, NY 11201",,4.5,43,american
RszJexNjHiS1As9cJ7eWpQ,Weekends,lunch,(347) 987-3558,"155 S 4th St, Brooklyn, NY 11211",$,4.0,72,american
yRBoAAnBtpE3LGeg40ysrA,Brooklyn High Low,lunch,(347) 295-3968,"611 Vanderbilt Ave, Brooklyn, NY 11238",$$,5.0,55,american
_NS1hEZ0LPwaTG4R6jxgnw,Cafe Sabarsky,lunch,(212) 288-0665,"1048 5th Ave, New York, NY 10028",$$,4.0,556,american
tKog0Ewz1roBME_kX1G6hg,Eva’s x Cinco de Mayo,lunch,(212) 677-3496,"11 W 8th St, New York, NY 10011",$,4.5,431,american
q1uIqB8PvyCCX8TajaRYBg,Little Owl,lunch,(212) 741-4695,"90 Bedford St, New York, NY 10014",$$,4.0,1401,american
FAALx4s7PBtCZWKFqRNPNQ,Tiger Box,lunch,(646) 320-1177,"169 Park Ave, Brooklyn, NY 11205",$,4.5,75,american
fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,lunch,,"424 E 9th St, New York, NY 10009",$$,4.5,1636,american
qKfD10PsDKP_9B7O1_7oJQ,All'Antico Vinaio,lunch,(917) 970-0033,"729 8th Ave, New York, NY 10036",$$,4.5,132,american
hsSNKebzjIp934m_nkjlSg,TADA Korean Fried Chicken,lunch,(646) 870-0032,"70 Bayard St, New York, NY 10013",$$,4.5,26,american
ViAb_r1fK0GakK7b9jajig,The View at The Battery,lunch,(212) 809-5508,"1 Battery Park, New York, NY 10004",$$,4.0,36,american
RrPIJvmje1qb9iaYd6jH0g,Brooklyn Farm,lunch,,"128 Montague St, Brooklyn, NY 11201",$$,4.0,259,american
9-vKFnUby_6-pR6UJxjzMw,Sun Hing Lung Co,lunch,(212) 962-7032,"58 Henry St, New York, NY 10002",$,4.5,208,american
6jPju63RQy3P3ov9-ejP7g,Sea Wolf - Williamsburg Waterfront,lunch,(718) 233-2792,"420 Kent Ave, Brooklyn, NY 11249",$$$,4.0,260,american
p1nr1FmvoLazCpcsRXCDvQ,Bee's Knees Provisions,lunch,(718) 971-1197,"215 Smith St, Brooklyn, NY 11201",,5.0,10,american
8WnHtvMdPWE66eSkUdbLhQ,Flip Sigi,lunch,(833) 354-7744,"131 7th Ave S, New York, NY 10014",$$,4.0,919,american
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,lunch,(212) 233-0788,"13 Mott St, New York, NY 10013",$$,4.0,1303,american
pou1-d7PENs6AD4mnt9P4g,Sushi W,lunch,(917) 318-9739,"2673 Broadway, New York, NY 10025",,4.5,111,american
NDIrifAl6K-RrnZ2D3ZGbw,Emily,lunch,(347) 844-9588,"919 Fulton St, Brooklyn, NY 11238",$$,4.0,884,american
8OMV69WEcEYKhQP5JtV6ZA,ALIDORO,lunch,(212) 334-5179,"105 Sullivan St, New York, NY 10012",$$,4.0,325,american
1fDtQij01Mk92ZTGn6WHjg,The Little Sweet Cafe,lunch,(718) 858-8998,"77B Hoyt St, Boerum Hill, NY 11201",$$,4.5,170,american
l2u-IHL-rNz0uvn6-UC-Rw,Diner,lunch,(718) 486-3077,"85 Broadway, Brooklyn, NY 11249",$$,4.0,785,american
an8TuHRg0e3cgiAE705ZDA,Fornino,lunch,(718) 422-1107,"Pier 6 Brooklyn Bridge Park, Brooklyn, NY 11201",$$,4.0,288,american
uC5_J2l9uwTleh7j5W__kg,Bokki Seoul Food,lunch,(718) 243-1342,"374 Pearl St, Brooklyn, NY 11201",,4.0,41,american
J-jHnvA_D99YqaJAW6IM9w,Le French Tart Deli,lunch,(929) 337-7888,"44 Henry St, Brooklyn, NY 11201",,4.5,19,american
VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,lunch,(212) 966-1060,"90 University Pl, New York, NY 10003",$$,4.0,1153,american
6xL5htjdKmPmM-Y9A2n2Pg,Santo Bruklin,lunch,(917) 909-1231,"548 Court St, Brooklyn, NY 11231",$$,4.5,219,american
pjoUbRK5kKkXKHuAsvDkjQ,Egg Shop,lunch,(646) 787-7502,"138 N 8th St, Brooklyn, NY 11249",$$,4.0,287,american
B8CU-uft0JEuZbEf1uQ7qg,Merguez & Frites,lunch,(718) 416-9537,"40-06 25th Ave, Astoria, NY 11106",,4.5,30,american
DI0PHE6PVTpJF6dvG_d1Wg,Red Hook Tavern,lunch,(917) 966-6094,"329 Van Brunt St, Brooklyn, NY 11231",$$$,4.0,119,american
dCDpb-fz6Ton9AXLoaWIhA,Momoya SoHo,lunch,(646) 429-9315,"47 Prince St, New York, NY 10012",,4.5,74,american
AR_0QV4O12sHojkky_IMkg,Canal Street Market,lunch,(646) 694-1655,"265 Canal St, New York, NY 10013",$$,4.0,205,american
teuwAtlOMQq7pEl1oQtXVg,Banh,lunch,(917) 639-3151,"942 Amsterdam Ave, New York, NY 10025",$$,4.5,166,american
olRNNJCJ2TJvPRmjBiOcGA,Silky Kitchen,lunch,(646) 850-0635,"137 E 13th St, New York, NY 10003",$$,4.5,275,american
v8y7NLCC25KY_lSbcs3UPA,Maison Kintaro,lunch,(315) 230-4533,"401 W 24th St, New York, NY 10011",,4.5,26,american
-Gc5sTFxoXM3Tiv_dkSJZg,Cecconi's Dumbo,lunch,(718) 650-3900,"55 Water St, Brooklyn, NY 11201",$$$,3.5,985,american
-pcCiCeyK4cvLtnkcF9T5Q,Mekelburg's,lunch,(718) 399-2337,"319 Kent Ave, Brooklyn, NY 11249",$$,4.0,108,american
5k_jwjhdFMPUNWhouGNzuA,Misi,lunch,(347) 566-3262,"329 Kent Ave, Brooklyn, NY 11249",$$$,4.0,514,american
shwaY4v3fx9tjalvHVIBxQ,Tengri Tagh Uyghur Cuisine,lunch,(646) 964-5418,"144 W 37th St, New York, NY 10018",,4.5,71,american
qgY41g_eg0eNzewCXmKcaA,Lillo Cucina Italiana,lunch,(347) 763-0899,"331 Henry St, Brooklyn, NY 11201",$$,5.0,189,american
j_uZXp1m6INK5F_vFqSYQA,AO Organic Japanese,lunch,,"1385 Broadway, New York, NY 10018",,5.0,2,american
9b_FvTUgkkUUMyL0nGhFtg,Three Roosters,lunch,(917) 261-4055,"792 9th Ave, New York, NY 10019",$$,4.5,197,american
FizBsTIAJwNrImIG1mPDcg,Barn Joo,lunch,(646) 398-9663,"35 Union Sq W, New York, NY 10003",$$,4.0,1808,american
OBRYVNn2FRhVCCadoFepBQ,Electric Lemon,lunch,(212) 812-9202,"33 Hudson Yards, Fl 24, New York, NY 10001",$$$,3.5,284,american
8zTyhMq0ki83WoWrq4D0qw,Nón Lá,lunch,(917) 388-3321,"128 E 4th St, New York, NY 10003",$$,4.5,161,american
_03n3VP-tujID_SJbeEDeA,Two Hands,lunch,,"74 Bleecker St, New York, NY 10012",,4.0,59,american
yCfjoS6XfnP8hd9zWjME7Q,Citizens Of Gramercy,lunch,(347) 396-9678,"362 2nd Ave, New York, NY 10010",$$,4.0,191,american
fNuw9yn630M9LEIlMz-AmQ,Nneji,lunch,(917) 832-7338,"32-20 34th Ave, Astoria, NY 11106",,5.0,51,american
aiePDScoKCp5jbQPJXNtFw,Saigon Social,lunch,(646) 609-3202,"172 Orchard St, New York, NY 10002",,4.5,154,american
G18cPTEjuxXx957dGYBDAQ,Marlow & Sons,lunch,(718) 384-1441,"81 Broadway, Brooklyn, NY 11249",$$$,4.0,532,american
Zk8UgB9MDoIHWFYgAxNlIQ,De Mole,lunch,(347) 721-3399,"2 Hope St, Brooklyn, NY 11211",,4.5,217,american
md5mjDamLsh1uxHDU9PfGA,Mr Mista Oh,lunch,(646) 559-8858,"41 W 24th St, New York, NY 10010",$$,4.5,145,american
WG639VkTjmK5dzydd1BBJA,Rubirosa,lunch,(212) 965-0500,"235 Mulberry St, New York, NY 10012",$$,4.5,2783,american
__EvomQ2tE1NtkWn32WEXg,Au Cheval,lunch,(646) 350-2429,"33 Cortlandt Aly, New York, NY 10013",$$$,4.5,653,american
e64Y17DJgjotSz8B9gEI7Q,Ugly Baby,lunch,(347) 689-3075,"407 Smith St, Brooklyn, NY 11231",$$$,4.5,393,american
DA1hijID0q6D6Ouch17v7w,Peck's,lunch,(347) 689-4969,"455A Myrtle Ave, New York, NY 11205",$$,4.0,166,american
snCdQYfGtopb5n0cSfw5uw,Patti Ann's,lunch,,"570 Vanderbilt Ave, Brooklyn, NY 11238",,4.0,39,american
4Do8Sfex1EvWES2jpa1VCA,Winona's,lunch,(718) 388-4900,"676 Flushing Ave, Brooklyn, NY 11206",,4.5,33,american
Xn_UheApVz6K9heX4vY8PA,Terms of Endearment,lunch,(347) 763-1420,"135 Metropolitan Ave, Brooklyn, NY 11249",$$,4.5,84,american
a8D87UlkkR3HixryrAay9w,Coco Bistro,lunch,(212) 346-9090,"233-235 Front St, Peck Slip, NY 10038",$$,4.5,152,american
MfbVI5reXLIIs8Cc2HwgQw,Breakroom,lunch,(212) 227-2802,"83 Baxter St, New York, NY 10013",$$,4.5,1668,american
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,lunch,(347) 594-5940,"15 W 28th St, New York, NY 10001",$$,4.5,1264,american
CaYvCcWDITsD0J_4NL2TFg,Porcelain,lunch,(347) 464-5267,"880 Woodward Ave, Ridgewood, NY 11385",,4.5,47,american
e6ic-qLMcaQLrAnHn2jgTw,La Pecora Bianca,lunch,,"54 Prince St, New York, NY 10012",,4.0,163,american
VvsZAnEwU4c8Xkyrzx05Nw,Anytime Kitchen ,lunch,(646) 669-7733,"23 W 32nd St, Fl 3, New York, NY 10001",$$,4.5,2346,american
22uB5xk1aXPwRi9mc6bmOQ,Ajisai on Duane,lunch,(646) 422-7828,"183 Duane St, New York, NY 10013",,5.0,18,american
4pj4ol7lXiytDD-BTKe3kg,Las Santas,lunch,(718) 222-5919,"572 Fulton St, Brooklyn, NY 11217",$$,4.5,282,american
TswtgsaC8VgQv0VDonFOTg,Taco Vista,lunch,,"140 Carder Rd, New York, NY 10004",,3.5,67,american
idViQYqbVGaMZnD65HlulA,2 Chix,lunch,(347) 384-1690,"1022 Broadway, Brooklyn, NY 11221",,4.5,46,american
S-M4rqJM7fwLJ2rSMYS35g,Madman Bakery,lunch,(347) 781-1121,"42 University Pl, New York, NY 10003",,4.5,6,american
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,lunch,(212) 777-7018,"231 E 9th St, New York, NY 10003",$$,4.0,713,american
M56MQwWsnP8BYgyLZ2WxVg,Sami & Susu,lunch,(646) 559-2856,"190 Orchard St, New York, NY 10002",,4.5,37,american
iGmQlzlI4g2ky8cogfDpnQ,SUGARFISH by sushi nozawa - Midtown East,lunch,(917) 985-7726,"152 E 53rd St, New York, NY 10022",,4.5,63,american
y2dSu-qwp1BmLfQRn_c-1Q,Bar Lula,lunch,(212) 727-7900,"132 1st Ave, New York, NY 10009",,4.5,39,american
zASGm-RyRNTY2xQir2nV_w,Jajaja Mexicana,lunch,(860) 479-2872,"119 Kent Ave, Brooklyn, NY 11249",$$,4.5,80,american
IoPJ1I0eQn6wnrFAoqFXOw,Banhmigos,lunch,(929) 337-6188,"92 Court St, Brooklyn, NY 11201",$$,4.5,63,american
kDJbzzmCEjFbyDQ-lSygvw,Fresh Salt,lunch,(212) 962-0053,"146 Beekman St, New York, NY 10038",$$,4.0,419,american
X8ZS-dgiMIJvhwf9SaDnjw,Wah Fung No 1,lunch,(212) 925-5175,"79 Chrystie St, New York, NY 10002",$,4.5,1868,american
pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,lunch,(347) 987-3747,"60 Greenpoint Ave, Brooklyn, NY 11222",$$,4.5,1322,american
zwOAiVT4pAmpNGXzj-t5MA,Lilia,lunch,(718) 576-3095,"567 Union Ave, Brooklyn, NY 11211",$$$,4.0,1048,american
HFOiW4RvijuoblE4DD3JwA,Dekalb Market Hall,lunch,(929) 359-6555,"445 Albee Square W, Basement Level, Brooklyn, NY 11201",$$,4.0,716,american
DEp-9JVnKN7eTb9A_mUlfA,Zou Zou’s,lunch,(212) 380-8585,"385 9th Ave, Ste 85, New York, NY 10001",$$$,4.0,149,american
4zw8vEJNc4mcHh2ARzj2gw,Osteria Brooklyn,lunch,(646) 750-9156,"458 Myrtle Ave, Brooklyn, NY 11205",$$$,4.5,145,american
-bM9YDomW6BX3zGDHN24XQ,Curry House,lunch,(646) 678-5131,"9 Pell St, New York, NY 10013",,4.5,9,american
WF_RB9-e0a1s2ulaPZdrqQ,Cafe Volkan,lunch,(347) 384-2239,"85 Bergen St, Brooklyn, NY 11201",,5.0,39,american
